PRODUCT_ID,SELLER_ID,CATEGORY_ID,NAME,REP_PRICE,REP_DISCOUNTED_PRICE,IS_DISCOUNTED,DISCOUNT_RATE,DELIVERY_FEE,DELIVERY_TYPE,REF_PRICE,OPTION_TYPE,OPTION1_SET_ID,OPTION2_SET_ID,REG_TIME,HITS,SALES,SCRAPS,REVIEWS
6103,1,11201,위드 800 리프트업 거실 테이블 cw149,"74,800",37400,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6104,1,11201,머핀 키즈 회전책장 (3단책장),"299,000",149500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6105,1,11201,[단독] (택배빠른배송) 소울 메이트 라운드 크롬 원형 식탁 테이블 (800/1000),"74,900",37450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6106,1,11201,[리퍼] 한정수량! 플레인 베이직 800 E0등급 슬림 아일랜드 테이블 수납홈바,"113,000",56500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6107,1,11201,(국내생산) 지나 5단 서랍장 800,"139,000",69500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6108,1,11201,모로칸 스툴 깔끔스타일 라탄 화분 받침 식물 나무 스탠드,"49,900",24950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6109,1,11201,[할인쿠폰] 피카 스툴,"79,000",39500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6110,1,11201,[쿠폰할인]에디키즈 전면멀티책장,"149,000",74500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6111,1,11201,북슬 부클 패브릭 벤치소파 1000 1500 2size 4colors_H82A,"198,000",99000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6112,1,11201,ARENA-X ZERO DESK 1200 컴퓨터/게이밍책상,"99,000",49500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6113,1,11201,LAGKAPTEN 테이블(140X60)+ADILS 기본다리세트,"77,400",38700,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6114,1,11201,북유럽 원목 TV 거실장 티비다이 4type,"187,500",93750,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6115,1,11201,아임빅 라운드협탁 4colors,"75,000",37500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6116,1,11201,롤스 가죽 암체어 카페 철제 디자인 의자,"179,900",89950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6117,1,11201,인테리어 무지주 벽선반 30T 4size,"14,500",7250,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6118,1,11201,TREKO 핸드메이드 거울 20x24 BM200824 2colors,"12,900",6450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6119,1,11201,[단독] 앱상트 800 둥근 사각 스테인레스 테이블/카페테이블/식탁/테이블800/2인테이블,"189,900",94950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6120,1,11201,로시 호텔 침대 헤드보드 프레임 LED 조명 협탁 SS/Q/K/LK/EK,"429,000",214500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6121,1,11201,미드센츄리 2단 정사각 모듈 협탁 선반 수납 침실 장식장 M(완조립/강화유리),"50,900",25450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6122,1,11201,[단독] (택배빠른배송) 소울 메이트 라운드 크롬 원형 식탁 테이블 (800/1000),"74,900",37450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6123,1,11201,로시 호텔 침대 헤드보드 프레임 LED 조명 협탁 SS/Q/K/LK/EK,"429,000",214500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6124,1,11201,미드센츄리 2단 정사각 모듈 협탁 선반 수납 침실 장식장 M(완조립/강화유리),"50,900",25450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6125,1,11201,데일리 라탄 케인도어 높은 다용도 선반 서랍 수납장 600,"69,000",34500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6126,1,11201,DIY 모듈 가구 직사각형 3단 콘솔 서랍장 거실서랍 사이드 테이블 침대 협탁 가구,"132,050",66025,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6127,1,11201,로빈체어 빈티지 카페의자 1인용 소파 미드센추리 인테리어 3colors,"74,000",37000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6128,1,11201,KALLAX 4X4 16단 책장,"189,000",94500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6129,1,11201,E0 마린 수납장 3도어 일반형 1200 2colors,"109,000",54500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6130,1,11201,헤이 36T 1200 A타입 5단 책장 책꽃이 수납장 3colors,"62,900",31450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6131,1,11201,C30+ 게이밍체어 8colors,"199,000",99500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6132,1,11201,비바 모던 디자인 파스텔 소파 사이드 테이블 S사이즈,"99,000",49500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6133,1,11201,플랫 고무나무 원목 접이식 식탁의자 2color,"41,000",20500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6134,1,11201,[단독] 스퀘어 아쿠아텍스 소파 전용 일반 보조스툴 2colors,"50,000",25000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6135,1,11201,킨포 높은 거실장 800 3colors,"102,000",51000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6136,1,11201,로아 4인용 1400 12mm 통 포세린 세라믹 식탁세트 대리석마블,"218,000",109000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6137,1,11201,아이언 철제 드레스룸 800 1단 행거,"87,900",43950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6138,1,11201,모뜨 3단 서랍장,"169,000",84500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6139,1,11201,[단독] (택배빠른배송) 소울 메이트 라운드 크롬 원형 식탁 테이블 (800/1000),"74,900",37450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6140,1,11201,로니 300 틈새 수납장,"53,900",26950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6141,1,11201,벽난로 콘솔 스퀘어 장식 선반장 1000,"205,000",102500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6142,1,11201,라나 2단 1000 TV 거실장 3colors,"62,900",31450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6143,1,11201,철제 스틸 다용도 수납 심플리 화이트닝 선반 2단,"34,900",17450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6144,1,11201,플랫 템바보드 원형 거실 소파 좌식테이블 800 2colors,"109,900",54950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6145,1,11201,브러쉬꽂이 네일 립스틱 화장품 화장대 꾸미기 트레이 칸막이 소품 정리함 소,"2,040",1020,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6146,1,11201,참죽나무 원목 루버린 3단 와이드 서랍장,"439,000",219500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6147,1,11201,매그 라운지 소파베드 가죽,"643,000",321500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6148,1,11201,PIDOR 캐비넷 옷장 7601690 3colors,"169,000",84500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6149,1,11201,브라우니 원목 책상 겸 화장대 1000,"254,000",127000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6150,1,11201,베니 원목 2단 수납 선반,"43,900",21950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6151,1,11201,[리퍼]리차드램퍼트 아이어만2 다이닝테이블 1600,"924,120",462060,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6152,1,11201,케이 철제 책꽂이 이동식 책장 다용도 수납장 미니 책 정리대 책상 트롤리 미니책장,"32,800",16400,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6153,1,11201,[리뷰이벤트] 가방걸이 스탠드 현관 미니 틈새 행거 4colors 2types,"58,000",29000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6154,1,11201,[단독] (택배빠른배송) 소울 메이트 라운드 크롬 원형 식탁 테이블 (800/1000),"74,900",37450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6155,1,11201,케이 철제 책꽂이 이동식 책장 다용도 수납장 미니 책 정리대 책상 트롤리 미니책장,"32,800",16400,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6156,1,11201,[리뷰이벤트] 가방걸이 스탠드 현관 미니 틈새 행거 4colors 2types,"58,000",29000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6157,1,11201,"투컷 원목식탁 4인, 6인 오크","930,000",465000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6158,1,11201,화이트 템바보드 반원 테이블 1600,"189,000",94500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6159,1,11201,SIMPLIE 2단 수납장 BC016 5colors,"290,000",145000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6160,1,11202,바이엘 슬라이딩 옷장 화이트 1600~2000(12종/택1),"910,800",455400,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6161,1,11202,마이포레 원목 벽걸이형 화장대 아치형 탁상거울M 2colors_D20,"59,000",29500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6162,1,11202,YATAK 휴대용 1인용 접이식 소파베드 캠핑 간이침대,"43,900",21950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6163,1,11202,알토 디자인 수납 화장대(E0등급)(3Colors),"69,000",34500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6164,1,11202,누누바체어 아일랜드식탁 홈바,"33,900",16950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6165,1,11202,템포 라운드 화이트 원형 원목 2인 4인용 식탁 테이블 800 1000,"76,900",38450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6166,1,11202,멜러니 책장형 책상 수납화장대 미니화장대 600 (의자포함),"89,900",44950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6167,1,11202,[5%쿠폰] 라움 엔젤 타원형 테이블 1600,"348,000",174000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6168,1,11202,캔빌리지 원형 수납장 거실 침실협탁 서랍장 3단 5colors,"63,800",31900,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6169,1,11202,캐슬 800 하이그로시 수납 3단 서랍장 3colors,"104,000",52000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6170,1,11202,샬롯 세라믹 테이블 1800 사각 식탁,"440,000",220000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6171,1,11202,[단독] (택배빠른배송) 소울 메이트 라운드 크롬 원형 식탁 테이블 (800/1000),"74,900",37450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6172,1,11202,[단독] 모노폴리 화이트 침실 침대 협탁,"42,900",21450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6173,1,11202,접이식 액자테이블 보름달 3size,"19,900",9950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6174,1,11202,FILMON 미니수납장 2문 4221 NFM4221 세로형 캄포어베니어,"26,900",13450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6175,1,11202,Ditto 3단 틈새 수납장(도어형) 책장,"49,000",24500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6176,1,11202,아티스트 밥상 액자 접이식 테이블 600x800 25가지 디자인,"42,900",21450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6177,1,11202,마네 식탁 의자 패브릭 (스틸다리),"119,000",59500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6178,1,11202,마호가니 사다리 원목 수납 스탠드 선반 화분받침 6종,"15,900",7950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6179,1,11202,메이 800 키큰 투서랍 옷장 JNF042C,"196,900",98450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6180,1,11202,소담 회전형 라탄 1인 흔들 그네의자 안락의자,"207,000",103500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6181,1,11202,아보버터테이블 스퀘어형 2size (3colors),"249,000",124500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6182,1,11202,쉐비 빈티지 4단 베란다 철재 화분 다이 식물 진열대 선반 정리대 화분대,"159,000",79500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6183,1,11202,[당일출고] 에이드 체어 접는 투명 카페 인테리어 접이식 의자 9colors,"24,800",12400,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6184,1,11202,사만다 3인 스윙 무빙팔걸이 조야원단패브릭 소파 2color,"398,000",199000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6185,1,11202,제이콥 4인용 타원형 포세린 세라믹 식탁 테이블 1600 CL444,"889,000",444500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6186,1,11202,[단독] (택배빠른배송) 소울 메이트 라운드 크롬 원형 식탁 테이블 (800/1000),"74,900",37450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6187,1,11202,스테이 드레스룸 42cm 연결형_6단선반형,"137,640",68820,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6188,1,11202,프림 800 높은 거실장 수납장 티비다이,"99,900",49950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6189,1,11202,매직 스탠드형 타공판 세트 1200 (악세서리 12개 포함),"139,000",69500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6190,1,11202,BILLY 3단 책장 40x28x106,"23,900",11950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6191,1,11202,로망스 확장형 LED 조명거울 화장대 2colors,"189,000",94500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6192,1,11202,프라하 컴팩트 다용도 오크 원목 책상,"279,000",139500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6193,1,11202,밀로 구스 워셔블 풀커버 패브릭 소파 3인 + 쿠션2증정,"389,000",194500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6194,1,11202,플레인 책상 세트 1400 2colors,"269,000",134500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6195,1,11202,원목 접이식 베드트레이 3size,"23,400",11700,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6196,1,11202,이유 높은 거실장 티비다이,"299,000",149500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6197,1,11202,앤유 슬라이딩 미니멀 거실장 E0등급 티비다이 티비장 TV 선반장,"58,900",29450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6198,1,11202,아윈 높은헤드서랍 수납침대 12colors+매트추가(SS/더블),"188,000",94000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6199,1,11202,레이 중역 사무용 컴퓨터 책상 인테리어 의자 3colors,"85,000",42500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6200,1,11202,오늘의집 특별 추가혜택 - RF 이브 원목 협탁 소파 사이드 테이블 2colors,"52,900",26450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6201,1,11202,[단독] (택배빠른배송) 소울 메이트 라운드 크롬 원형 식탁 테이블 (800/1000),"74,900",37450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6202,1,11202,ARC 원목스툴 화장대 원형 스툴의자 2colors,"32,900",16450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6203,1,11202,TRENSUM 탁상 거울 스테인리스,"10,900",5450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6204,1,11202,시스템000 크리에이티브 스토리지 02,"1,151,000",575500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6205,1,11202,킨포/알렉스 2단 550 협탁 5colors,"76,000",38000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6206,1,11202,시니컬T 1400 타원형 강화 유리 데스크/책상/티 테이블,"189,000",94500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6207,1,11202,이동식 드레스룸 철제행거 1단,"29,800",14900,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6208,1,11202,주디 인테리어 디자인 카페 가죽의자,"49,000",24500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6209,1,11202,원목 스텝스툴 2단 안전 계단형 스툴 낮은 미니 보조의자,"27,900",13950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6210,1,11202,그레이스 800 대형 에어프라이어 전자렌지 주방 수납장 이동선반 렌지대,"179,000",89500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6211,1,11202,진저 프라임 원목 저상형 침대 프레임 SS Q,"149,000",74500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6212,1,11202,내맘대로 인테리어 거울 벽거울 전신거울 욕실거울 (각4),"11,900",5950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6213,1,11202,시월의 동백 아쿠아텍스 패브릭 접이식 소파베드(쿠션증정),"169,000",84500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6214,1,11202,바벨 와이드 서랍장 옷수납 거실 침실 옷방 3단 1000,"149,000",74500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6215,1,11202,크렘 1200 거실수납장 홈카페 높은수납장 3colors,"109,000",54500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6216,1,11202,멜로 드레스룸 600 화장대형 옷장 높이2M 2color,"169,000",84500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6217,1,11202,BAGGEBO 선반유닛 60x25x116cm 604.838.73,"38,690",19345,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6218,1,11202,[단독] (택배빠른배송) 소울 메이트 라운드 크롬 원형 식탁 테이블 (800/1000),"74,900",37450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6219,1,11202,스페이스 수납화장대 서랍형,"196,000",98000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6220,1,11202,크린 800 로봇 무선 청소기 수납장 주방 용품 다용도 수납장 정리함 캐비닛,"121,800",60900,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6221,1,11202,E0 LPM 안티핑거 7파이 대형 비아토 버킨 테이블 사각형 1200 6color,"32,400",16200,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6222,1,11202,1+1 엠마 미드센추리 패브릭 인테리어 카페 식탁의자 3color,"182,000",91000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6223,1,11202,[단독] 로이드 4인용 12T 직각 세라믹 실버 식탁테이블 세트 1400,"299,000",149500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6224,1,11202,"쿠폰가 149,000원 로우 저상형침대프레임 매트포함 SS/Q 오크 화이트","159,000",79500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6225,1,11202,키즈 쁘띠 행거 디자인행거 어린이날선물,"198,000",99000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6226,1,11202,가정용 좌식불판테이블 고기 부탄렌지테이블 가스버너 접이식테이블,"100,000",50000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6227,1,11202,레논 5단 사다리 책장 2colors,"54,900",27450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6228,1,11202,[런칭특가] 에어 E0 노트북 데스크 책상 1200 1400,"159,900",79950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6229,1,11202,[쿠폰]모듈러 월시스템 950 사이즈 (DIY 1열 구성),"102,500",51250,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6230,1,11203,[단독] 클레르 미드센츄리 모듈가구 낮은 거실장 1800,"429,000",214500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6231,1,11203,레마 카페장 1000폭 도어형,"459,000",229500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6232,1,11203,한샘몰pick 심플먼트 포인 원목 수납헤드,"58,900",29450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6233,1,11203,[단독] (택배빠른배송) 소울 메이트 라운드 크롬 원형 식탁 테이블 (800/1000),"74,900",37450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6234,1,11203,컬러 양면 자작 아치형 파티션 침대 헤드보드 병풍,"149,000",74500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6235,1,11203,[단독특가] 헨리 너도밤나무 아늑한 유아침대 S/SS/GSS,"990,000",495000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6236,1,11203,초코2 헤드형 메쉬 의자 FHD-111 4colors,"35,900",17950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6237,1,11203,NISSE 접이식 의자,"17,900",8950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6238,1,11203,엠마 브릭3 2200 LED 거실장 낮은 거실수납장 TV다이 티비거치대,"270,000",135000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6239,1,11203,타벨라 4단 와이드 1200 높은 서랍장,"142,800",71400,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6240,1,11203,[할인쿠폰] 세토 쉘프 캐비닛,"495,000",247500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6241,1,11203,MS 1200 심플모던 튼튼한 2단행거,"70,840",35420,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6242,1,11203,오르세 세라믹 아일랜드식탁 하이 테이블 조리대 홈바,"145,000",72500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6243,1,11203,마몽 몽몽 아치형 슬라이딩 벙커 빅수납 침대 프레임 냄새없는 E0등급 협탁포함 SS,"169,800",84900,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6244,1,11203,코쿤 2인용 패브릭 소파 3colors 원룸소파,"166,000",83000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6245,1,11203,"꼼므 주니어 수납 슈퍼싱글침대 (매트,가드 별도)","429,600",214800,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6246,1,11203,시스템000 디스플레이 쉘빙 06,"1,077,000",538500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6247,1,11203,아틀리에 LED 고무나무 원목 수납침대(매트리스 제외) SS/Q,"289,000",144500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6248,1,11203,[단독] 줄리 미드센츄리모던 패브릭 디자인 카페 식탁 의자 2colors,"71,500",35750,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6249,1,11203,[오늘의집 특별 추가혜택] 퍼즐 책상1200/1600+2단 책장 세트 2color,"144,900",72450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6250,1,11203,[단독] (택배빠른배송) 소울 메이트 라운드 크롬 원형 식탁 테이블 (800/1000),"74,900",37450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6251,1,11203,데미안 2단 다용도 높은수납장 800 (E0등급),"59,900",29950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6252,1,11203,노블 이지클린 조야 패브릭 원단 2인 소파 (스툴선택),"199,000",99500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6253,1,11203,원형 노프레임 벽걸이 거울 인테리어 디자인 벽 거울,"24,900",12450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6254,1,11203,모던미드 데스크 미드센추리 스틸 프레임 책상 1800 E타입,"350,000",175000,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6255,1,11203,소피아 전신거울 수납 미니 좌식 화장대,"72,900",36450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6256,1,11203,그레이스 LPM하이그로시 1200 주방수납장 상부장 세트 렌지대형,"209,000",104500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6257,1,11203,카우 원목 등받이 실버 인테리어 디자인 카페 식당 테이블 식탁 의자(2color),"45,000",22500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6258,1,11203,레브 3인용 무빙헤드레스트 가죽 소파 2colors,"279,000",139500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6259,1,11203,철제 라운드 우드선반행거 2colors,"27,900",13950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6260,1,11203,우디 라운드 원목 선반장 북쉘프 책장(800)(완제품 배송),"109,000",54500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6261,1,11203,GUNDE 접이식 의자,"20,700",10350,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6262,1,11203,라인 플러스 장식장 (LED 조명 추가 가능),"169,900",84950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6263,1,11203,헤세 월넛 템바보드 원목 수납 미니 화장대세트 (거울+라탄스툴),"267,900",133950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6264,1,11203,스완 LPM 600 수납형 화장대 (스툴선택) 2colors,"99,900",49950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6265,1,11203,[단독] (택배빠른배송) 소울 메이트 라운드 크롬 원형 식탁 테이블 (800/1000),"74,900",37450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6266,1,11203,"브라우니 원목 화장대 세트, +거울, 스툴 포함","249,000",124500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6267,1,11203,제제 슬림형 좌식 책상 테이블 3colors,"27,000",13500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6268,1,11203,알론 1 수납 통서랍 SS 침대 3colors,"173,000",86500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6269,1,11203,투스툴 3인용 풀커버 패브릭 소파+스툴2개,"348,900",174450,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6270,1,11203,골드 탁상거울 각도조절 엔틱 거울 원형(골드트레이 사은품증정),"13,200",6600,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6271,1,11203,마틸다H 아치형 전신거울 화장대,"49,000",24500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6272,1,11203,로원스 4단 600 드레스룸 아일랜드 서랍장 악세사리 수납장,"129,000",64500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6273,1,11203,코코 4인 6인 타원형 식탁 테이블 1600,"129,000",64500,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6274,1,11203,빌리지 철제 STEEL 적층 선반 3color,"21,900",10950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
6275,1,11203,[리퍼] 스테이 1200 (상판600) E0목재 수납 홈바 테이블,"129,900",64950,Y,50,3000,over,50000,0,1,,2024-04-14,0,0,0,0
